ID,Date,Text,Category
188,2024-09-13 15:28,"חברת OpenAI הכריזה על סדרת מודלים חדשה בשם  o1. מדובר במשפחת מודלים חדשה ואיטית יותר שנועדה לתת מענה לצרכים אקדמאים מקצועיים וכד' ולא להחליף את המודלים הקיימים של החברה.

בקצרה:
- מדובר במודלים חכמים שמתמחים בפתרון בעיות מורכבות. המודל יבקר את תשובתו הראשונית ורק אז ישלח תשובה למשתמש. 🧠
- מודלים רבי עצמה:
-הם מצליחים לפתור בעיות ברמה של תלמידי דוקטורט בפיזיקה, כימיה וביולוגיה!
-במבחן מתמטיקה קשה, הם פתרו 83% מהבעיות, לעומת 13% בלבד של הדגם הקודם.

- יש שני סוגים :
-מודל o1-preview: המודל המתקדם ביותר, לבעיות הכי מורכבות.
-מודל o1-mini: גרסה קטנה יותר, מהירה וזולה ב-80%, מעולה לקידוד.

- איך משתמשים בזה?
-משתמשי ChatGPT Plus ו-Team יכולים להשתמש במודלים בחלון השיחה הרגיל.
-בהמשך, גם משתמשי החינמי של ChatGPT יוכלו להשתמש ב-o1-mini.
- המודלים יכולים ליצור קבצים ממגוון סוגים כמו גרפים, מסמכים ועוד.

הפרסום הרשמי 👇🏼
 https://openai.com/index/introducing-openai-o1-preview

שלחו לחברים שיצטרפו לערוץ עדכוני הבינה השקט בווצאפ 👇🏼
 https://chat.whatsapp.com/INuH8YR6XYCLjiIS6eEkdK
סופ""ש שקט
הנרי - Henryai online 🎗️",אפלקציות
189,2024-09-15 21:17,"מכירים כבר את הצ'אט בוט התותח והאח היקר קלוד 3.5? רוצים להכיר אותו יותר? לדעת לכתוב, לסכם וליצור איתו גרפיקה?
יצרתי לכם מדריך מצולם מקיף ופשוט לקלוד👇🏼
 https://youtu.be/MfyyUxBtOS0
שלחו לחברים שיצטרפו גם הם לערוץ עדכוני הבינה שלי בווצאפ👇🏼
 https://chat.whatsapp.com/INuH8YR6XYCLjiIS6eEkdK
שבוע טוב ובשורות טובות
הנרי -  Henryai.online  🎗️",מדריכים
191,2024-09-18 21:30,"מאז שהתחלתי ליצור תוכן בנושא הבינה יצא לי לסקור מאות כלי בינה ולכתוב לכם עשרות הודעות עם טיפים ותוכן בנושא, את כל זה ריכזתי לבוט חינמי אחד, תוכלו לשאול אותו על כלי בינה לצרכים שונים ולקבל טיפים.
הבוט נוצר בפלטפורמת GPTs, אפשרות יצירת הבוטים זמינה למשתמשים בתשלום בלבד אבל תוכלו להשתמש בבוט גם במינוי החינמי. קישור לבוט 👇🏼
 https://chatgpt.com/g/g-JMe9U0Y0A-bvt-kly-bynh-henry-ai
אם ברצונכם ליצור בוט על המידע שלכם ואין לכם מינוי בתשלום ל GPT תוכלו להיעזר במדריך שיצרתי ליצירת בוטים בפלטפורמת POE החינמית 👇🏼
 https://pay.sumit.co.il/25696t/7d70il/7b3y9m/payment/
תהנו ושתפו עם חברים ✌🏻
הנרי -  Henryai.online  🎗️",מדריכים
192,2024-09-23 20:48,"יצרתי לכם מדריך מצולם מקיף ופשוט לפיצ'ר הארטיפקטס המופלא של קלוד איתו ניתן ליצור אתרים, משחקים, מסמכים מעוצבים גרפים ועוד, הכל בקלות ובחינם 😱
קישור למדריך 👇🏼
 https://youtu.be/MBljFl5DvbU
לא מכירים את קלוד?
הנה מדריך מבוא👇🏼
 https://youtu.be/MfyyUxBtOS0

שלחו לחברים שיצטרפו גם הם לערוץ עדכוני הבינה השקט בווצאפ 👇🏼
 https://chat.whatsapp.com/INuH8YR6XYCLjiIS6eEkdK
ערב שקט ובשורות טובות
הנרי -  Henryai.online  💛",מדריכים
193,2024-09-29 17:06,"רוצים לדעת לאתר מידע ברשת עם AI?
לקבל במהירות מענה לשאלות מורכבות?
לחסוך שעות של חיפושים מייגעים?
יצרתי לכם מדריך מצולם מקיף ופשוט לכלי המופלא פרפלקסיטי ✌🏻
קישור למדריך 👇🏼
 https://youtu.be/VO3fogQ6Qeg

יש לכם חברים.ות שעדיין לא בקבוצות הווצאפ בהן אני שולח עדכונים מדריכים ותכני בינה מלאכותית? שלחו להם את הקישור שיצטרפו 👇🏼
 https://chat.whatsapp.com/HaAyz2p1TNeDxor6hKGbCj

שבוע טוב ובשורות טובות
הנרי -  Henryai.online  🎗",מדריכים
194,2024-09-30 18:25,"יש לא מעט דרכים ליצור דמות עקבית עם בינה מלאכותית, הנה אחת פשוטה, איכותית וחינמית.
נכנסים לקישור 👇🏼
 https://huggingface.co/spaces/yanze/PuLID-FLUX
מעלים תמונת פנים ברורה (בפורמט PNG) או מצלמים ישירות במצלמה שבכלי, מזינים פרומפט *באנגלית* עם *תיאור התמונה שתרצו לקבל.*
תוכלו להתאים פרמטרים שונים כמו: עוצמת הדמות, רוחב/גובה התמונה ועוד.
לוחצים על Generate מחכים כמה שניות ומקבלים תמונה חדשה עם אותה דמות 😱
תוכלו להעלות דמות אנושית וליצור על בסיסה דמות אנימציה וההפך, יש אינסוף אפשרויות עם הכלי הזה ✌🏻
הכלי זמין בנייד ובמחשב וכולל שימוש חינמי בכמות מסוימת בכל יום 🪄

יש לכם חברים.ות שעדיין לא בקבוצות הווצאפ?
שלחו להם את הקישור שיהנו גם הם 👇🏼
 https://chat.whatsapp.com/HaAyz2p1TNeDxor6hKGbCj
תהנו וצרו דמויות מרהיבות
הנרי -  Henryai.online  🎗️",כלי בינה
195,2024-10-02 14:57,"אני מאחל לנו שנה טובה ומתוקה, בטוחה, עם בשורות טובות 🎗️

והנה פינוק קטן לחג, הסדרה המופלאה, הנוקבת והמצחיקה של כאן 11 ''בינו לבינה''.
שניגשת לבינה המלאכותית מכיוונים מפתיעים 👇🏼
 https://www.youtube.com/playlist?list=PLXv9BeKApRvylmpeuRer3n05E-aAVwSwP

יש לכם חברים.ות שעדיין לא בקבוצות הווצאפ בהן אני שולח עדכונים מדריכים ותכני בינה מלאכותית? שלחו להם את הקישור שיצטרפו 👇🏼
 https://chat.whatsapp.com/HaAyz2p1TNeDxor6hKGbCj
חג שמח ושנה טובה 🍏
הנרי -  Henryai.online  🩷",אפלקציות
197,2024-10-08 17:03,"*חלק מהותי ביעילות שלנו זה ארגון וניהול הפרויקטים והמשימות, להלן סקירה של 3 כלים, מהקל אל הכבד*

1. גיליונות גוגל - Google Sheets:
(אין קישור, גישה דרך שירותי הדרייב של גוגל)

מאפשר באמצעות תבניות מובנות או יצירת טבלה יעודית ניהול משימות ופרויקטים, במהותו כלי לטבלאות.

יתרונות:
- חינמי ללא הגבלה
- מוכר היטב ונפוץ
- אינטגרציה טובה עם שירותי גוגל אחרים
- יכולות בינה מלאכותית עם Gemini
- מספר גיליונות בקובץ אחד
- יכולת ניתוח ומניפולציות על המידע עם נוסחאות מורכבות

חסרונות:
- מוגבל בעיקר לטבלאות פשוטות
- פחות גמיש מהכלים האחרים
- שימוש מתקדם ותצוגות מורכבות מצריכות ידע עמוק

מתאים במיוחד ל: משתמשים המחפשים פתרון פשוט וחינמי לניהול נתונים או חישובים מתמטיים רבים.

2. איירטייבל - Airtable:
קישור 👇🏼
 https://airtable.com/invite/r/jzcpj4KC

כלי נהדר לניהול מאגרי מידע, פרויקטים ומשימות, יכול ליצור תצוגות ופריסות שונות למידע והפרויקטים שלנו בנוחות ובמהירות.

יתרונות:
- מאפשר יצירת מסדי נתונים מורכבים
- יצירת תצוגות מותאמות בקלות מתוך מסד הנתונים
- כלי בינה מלאכותית מובנה ליצירת מאגרים מותאמים
- תוכנית חינמית מספקת לחברות קטנות (עד 5 עובדים)
- יצירת אוטומציות שימושיות ללא צורך בידע מתקדם

חסרונות:
- לשימוש פשוט עקומת למידה תלולה יותר מ-Google Sheets
- חלק מהתצוגות והפונקציות בתשלום (מינוי בסיסי 20$ בחודש)

מתאים במיוחד ל: ניהול פרויקטים ומשימות הכוללות מערכי נתונים גדולים, חברות קטנות המחפשות פתרון גמיש, חינמי עם אוטומציות.
בהמשך אצור עליו הדרכה מפורטת.

3. נושן - Notion:
קישור 👇🏼
 https://affiliate.notion.so/ko391ixh8gtq

כלי מקיף ורב יכולות בתחומים שונים כולל ניהול ידע ומשימות (למשל מאגר כלי הבינה שלי נוצר בו).

יתרונות:
- פלטפורמה מקיפה לניהול תוכן, פרויקטים וחיים אישיים מדיה ועוד
- מאפשר יצירת בסיסי נתונים, דפי אינטרנט פשוטים ועוד
- תצוגות מגוונות של נתונים
- אפשרות להטמיע תוכן מאתרים חיצוניים
- כלי בינה מלאכותית מובנה
- תוכניות חינמיות ובתשלום (מינוי בסיסי 10$ בחודש)

חסרונות:
- הכלי ""הכבד"" ביותר מבין השלושה
- עלול להיות מורכב מדי למשתמשים המחפשים פתרון פשוט

מתאים במיוחד ל: עצמאים, סטודנטים, פרילנסרים ואנשים המעוניינים לנהל את הפרויקטים, המדיה, הידע, הלמידה והחיים שלהם במקום אחד.
קישור לרכישת קורס ניהול מידע ופרויקטים בנושן 👇🏼
 https://pay.sumit.co.il/25696t/4fzojv/4hs6kt/payment

לסיכום, לכל כלי יתרונות ושימושים ייחודיים. הבחירה תלויה בצרכים הספציפיים של המשתמש, במורכבות המשימות, ובמידת הגמישות הנדרשת.

קבוצת ווצאפ לניתוח מידע, נתונים וטבלאות👇🏼
 https://chat.whatsapp.com/Idydktcw8mhEtV6XA4UH2W

תהנו ושתפו עם חברים.ות ✌🏻
הנרי - Henry AI 🎗️",כלי בינה
198,2024-10-09 17:30,"גוגל נוטבוק - Google NotebookLM
הוא כלי בינה ייחודי, החוזקה שלו ביכולת לקבל כמויות עצומות (עד 4 מיליון! מילים) של מידע  מסוגים שונים ואז לענות על שאלות, לארגן, לסדר וליצור תוכן ועוד על בסיס המידע עם מראה מקומות. 😱
לאחרונה נוספו לכלי מספר יכולות בכללן היכולת ליצור פודקאסט מרתק (באנגלית) מהמידע שלכם.
בקיצור כלי רב עוצמה וחינמי לחלוטין
רוצים לדעת להשתמש בו?
יצרתי לכם מדריך מצולם מקיף 👇🏼
 https://youtu.be/DXd2Xlu1eAA

יש לכם חברים.ות שעדיין לא בקבוצות הווצאפ בהן אני שולח עדכונים מדריכים ותכני בינה מלאכותית? שלחו להם את הקישור שיצטרפו 👇🏼
 https://chat.whatsapp.com/HaAyz2p1TNeDxor6hKGbCj
ערב שקט ובשורות טובות
הנרי - Henry AI 🪄",מדריכים
199,2024-10-10 20:58,"את הקהילה הזו הקמתי לפני שנה וחצי בערך, מאז אני משקיע ימים ולילות ביצירת תוכן איכותי ונגיש ומענה על שאלות, צמחתי ולמדתי המון ואני מקווה שגם אתם.ן, זו גם הזדמנות נהדרת להודות לכם על הדרך שעשיתם איתי ✌🏻
בהתחלה היה להרבה אנשים צורך במענה מיידי ומהיר ולכן פתחתי את קבוצות הדיונים השונות בווצאפ, אני מרגיש שהזמנים והצרכים השתנו ולכן לעת עתה, עד להודעה החדשה קבוצות הדיונים הפתוחות בווצאפ הופכות לקבוצות שקטות. אני אמשיך לשלוח תכנים בהתאם לנושא של כל אחת מהקבוצות.
כאן תוכלו לראות את קבוצות הקהילה השונות 👇🏼
 https://bit.ly/aigroups
אני מזמין אתכם להמשיך לשאול ולשתף בקבוצות הפייסבוק השונות והמרכזית, כיף שם 👇🏼
 https://www.facebook.com/groups/704677274110263
בנוסף אני פותח תכנית מינויים לתמיכה בעשייה שלי עם הטבות שונות, בכללן פגישות ייעוץ וליווי  וקבוצת VIP בווצאפ, הנה הפרטים👇🏼
 https://pay.sumit.co.il/25696t/4nqbw3
גמר חתימה טובה ובשורות טובות 🎗️
שלכם
הנרי - Henry AI 🩷",שונות
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
